Id,Deck,Name,Text,Version
40743,"Marselen, Heerführer der Männer der Mutter",Hilfslieferung,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit zum Ziel. Diese Einheit erleidet bis zu 3 **Wunden**. Heile 1+ ebenso viele **Wunden** von 1 anderen befreundeten Einheit innerhalb **Langer Reichweite**. /
**Entferne vor Spielbeginn die Taktikkarte „Schlachtfeldkontrolle“ aus deinem Taktikdeck und ersetze sie durch diese Karte.**",2021
40744,"Skahaz Mo Kandaq, Der Schurschädel ",Frieden bewahren,"**Sobald eine feindliche zivile Einheit aktiviert wird:**

Bestimme 1 feindliche Kampfeinheit innerhalb **Langer Reichweite** zu Skahaz’ Einheit zum Ziel.

Bis zum Ende des Zuges kann jener Feind nicht zum Ziel von Taktikzonen bestimmt werden. /
**Zu Beginn eines befreundeten Zuges:**

Ziehe 1 Taktikkarte.",2021
40745,"Skahaz Mo Kandaq, Der Schurschädel ",Das Gesetz der Königin ,"**Lege diese Karte bis zum Ende der Runde an jenen Feind an:**

Solange diese Karte an jener Einheit anliegt, verliert jener Feind während deiner befreundeten Züge alle Fähigkeiten und kann nicht zum Ziel von seinen befreundeten Taktikkarten bestimmt werden. Sobald jener Feind vernichtet wird, erhalte 1 Siegpunkt. Falls diese Karte entfernt wird und jener Feind nicht vernichtet worden ist, erhält dein Gegner 1 Siegpunkt. ",2021
40746,"Skahaz Mo Kandaq, Der Schurschädel ",Die Augen der Wache ,"**Zu Beginn eines feindlichen Zuges:**

Bestimme bis zu 2 feindliche Kampfeinheiten innerhalb **Langer Reichweite** zu Skahaz’ Einheit zum Ziel.

Falls eine jener Einheiten in diesem Zug eine Aktion durchführt, erleidet sie –1 [MOVEMENT] und wirft –1 Angriffswürfel bis zum Ende des Zuges. /
**Zu Beginn eines befreundeten Zuges:**
 
Ziehe 1 Taktikkarte.",2021
40747,"Skahaz Mo Kandaq, Der Schurschädel ",Gerechtigkeit der Ghiscari ,"**Nachdem eine befreundete Kampfeinheit zum Ziel einer feindlichen Fähigkeit oder Taktikkarte bestimmt und die Fähigkeit/Taktikkarte abgehandelt worden ist:**

Bestimme 1 Feind innerhalb **Kurzer Reichweite** zu jener Einheit zum Ziel. Er erleidet 4 Treffer und muss dann 1 Panikprobe ablegen. / 
**Entferne vor Spielbeginn die Taktikkarte „Unaufhaltsames Vorrücken“ aus deinem Taktikdeck und ersetze sie durch diese Karte.**",2021
40801,Graufreud Basisdeck,Wir säen nicht,"**Sobald eine befreundete zivile Einheit eine Zone auf der Taktiktafel beansprucht:**

Ersetze den Effekt jener Zone durch:

*1 befreundete Kampfeinheit führt 1 Angriffsaktion durch.*

Falls ein Gegner die [MONEY]-Zone kontrolliert, heilt diese Einheit 1 **Wunde** und +1 **Wunde** für jede ihrer vernichteten Schlachtreihen.*",2021
40802,Graufreud Basisdeck,"Was tot ist, kann niemals sterben","**Sobald eine befreundete Einheit vernichtet werden würde:** 

Jene Einheit wird nicht vernichtet, sondern verbleibt mit 1 geheilten **Wunde** im Spiel./
**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit zum Ziel. Jene Einheit heilt 1 **Wunde**, +1 **Wunde** für jede ihrer vernichteten Schlachtreihen.",2021-S03
40803,Graufreud Basisdeck,Der Zorn des Kraken,"**Sobald eine befreundete Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Falls du [SWORDS] kontrollierst, erhält dieser Angriff **Präzision**. 

Falls ein Gegner [SWORDS] kontrolliert, dürfen bei diesem Angriff beliebig viele Angriffswürfel neu geworfen werden und der Angriff erhält **Präzision**.

Falls du [MONEY] kontrollierst, wird der Verteidiger **Panisch**. 

Falls ein Gegner [MONEY] kontrolliert, wird der Verteidiger **Verwundbar**.",2021
40804,Graufreud Basisdeck,Der eiserne Preis,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit zum Ziel. Du darfst 1 Plündermarker von jener Einheit ablegen. Falls du das tust, wähle 1 der folgenden Effekte:
• Jene Einheit darf 1 Zustandsmarker ablegen.
• Jene Einheit darf in diesem Zug alle Würfel für die Bewegungsweite des Ansturms neu werfen.
• Jene Einheit verwendet in diesem Zug ihren höchsten Angriffswürfelwert.",2021-S03
40805,Graufreud Basisdeck,Fingertanz,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit zum Ziel. Lege diese Karte bis zum Ende der Partie an sie an.
Solange diese Karte an dieser Einheit anliegt, sobald sie einen Nahkampfangriff auf Feinde mit gleich vielen oder weniger verbleibenden Schlachtreihen durchführt, bevor die Angriffswürfel geworfen werden, wird der Verteidiger **Verwundbar**.
Sobald ein Feind mit gleich vielen oder mehr verbleibenden Schlachtreihen einen Nahkampfangriff auf diese Einheit durchführt, bevor die Angriffswürfel geworfen werden, wird diese Einheit **Verwundbar**.",2021-S03
40806,Graufreud Basisdeck,Aufruf zum Raubzug,"**Sobald eine befreundete Graufreud-Infanterie-Einheit aktiviert wird:**

Entferne bis zu 4 Figuren und bis zu 1 **Plündermarker** von 1 anderen befreundeten Graufreud-Infanterie-Einheit innerhalb **Langer Reichweite**. Heile ebenso viele **Wunden** von dieser Einheit und lege den entfernten Plündermarker auf diese Einheit. 
Falls ein beliebiger Spieler [MONEY] kontrolliert, erhält 1 befreundete Graufreud-Infanterie-Einheit 1 Plündermarker.",2021-S03
40807,Graufreud Basisdeck,"Mit Stein segnen, mit Stahl segnen","**Sobald eine befreundete Kampfeinheit aktiviert wird:**

Bestimme 1 Feind zum Ziel, der mit jener Einheit im Nahkampf ist. Für jede vernichtete Schlachtreihe jenes Feindes heilt diese Einheit 2 **Wunden**. 

Falls du [MONEY] oder [SWORDS] kontrollierst, heile +1 **Wunde** oder entferne 1 Zustandsmarker von jener Einheit für jede dieser Zonen, die du kontrollierst.",2021
40808,Asha Graufreud,Eifer der Eisenmänner,"**Sobald eine befreundete Einheit eine Moralprobe besteht:**

Heile 2 **Wunden** jener Einheit. 

Falls diese befreundete Einheit innerhalb **Kurzer Reichweite** zu Asha Graufreuds Einheit ist, heile +1 **Wunde** für jede ihrer vernichteten Schlachtreihen.",2021
40809,Asha Graufreud,Mut der Räuber,"**Sobald eine befreundete Einheit eine Moralprobe besteht:**

Lege diese Karte an jene Einheit an, bis sie an einer Moralprobe scheitert. 

Solange diese Karte an dieser Einheit anliegt, sobald diese Einheit angreift, falls sie noch alle Schlachtreihen hat, erhält sie +1 Angriffswürfel. Falls nicht, wird sie so behandelt, als hätte sie +1 Schlachtreihe für die Anzahl der Angriffswürfel.",2021
40810,Asha Graufreud,Schlachtruf,"**Sobald eine befreundete Kampfeinheit aktiviert wird:**

Jene Einheit legt 1 Moralprobe ab.
Bei Bestehen bestimme 1 Feind innerhalb **Langer Reichweite** zum Ziel. Er wird **Panisch** oder **Verwundbar**.
Falls sie Asha Graufreuds Einheit ist, wird er bei Bestehen stattdessen **Panisch** und **Verwundbar**.",2021-S03
40811,Victarion Graufreud,Angriffsrausch,"**Sobald eine befreundete Einheit eine Ansturm-Aktion durchführt, bevor die Würfel für die Bewegungsweite des Ansturms geworfen werden:**

Die Würfe für die Bewegungsweite des Ansturms dieser Einheit zählen automatisch, als hättest du eine 6 gewürfelt, und ihre Nahkampfangriffe erhalten **Kritischer Treffer**. 

Nachdem dieser Angriff abgeschlossen worden ist, wird der Angreifer verwundet, es sei denn, er ist Victarion Graufreuds Einheit.",2021
40812,Victarion Graufreud,Angriffsbefehle,"**Sobald eine befreundete zivile Einheit eine Zone auf der Taktiktafel beansprucht:**

Ersetze den Effekt jener Zone durch: 

*1 befreundete Kampfeinheit führt 1 Nahkampfangriffsaktion durch.*

*Falls diese Karte Victarion Graufreuds Einheit zum Ziel hat, darf sie stattdessen 1 Ansturm-Aktion durchführen.*",2021
40813,Victarion Graufreud,Ausdauernder Angriff,"**Sobald eine befreundete Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Falls diese Einheit den Zug im Nahkampf mit dem Verteidiger begonnen hat, verwendet sie ihren höchsten Angriffswürfelwert.
Falls diese Karte Victarion Graufreuds Einheit zum Ziel hat, darf sie beliebig viele Angriffswürfel neu werfen.",2021-S03
40814,Theon Graufreud,Opportunist,"**Sobald eine befreundete Einheit einen Angriff durchführt, bevor die Angriffswürfel geworfen werden:**

Falls der Verteidiger in dieser Runde noch nicht aktiviert wurde, dürfen bei diesem Angriff beliebig viele Angriffswürfel neu geworfen werden und der Angriff erhält **Präzision** oder **Grausam**. Falls der Angreifer Theon Graufreuds Einheit ist, erhält der Angriff stattdessen beides.",2021
40815,Theon Graufreud,Umgehungstaktik,"**Nachdem ein Feind einen Nahkampfangriff abgeschlossen hat:**

Bestimme 1 andere befreundete Einheit innerhalb **Langer Reichweite** zum Verteidiger zum Ziel. Sie führt 1 Manöveraktion durch.",2021
40816,Theon Graufreud,Bloßstellung der Starks,"**Sobald eine befreundete Einheit eine Ansturmaktion durchführt, bevor die Würfel für die Bewegungsweite des Ansturms geworfen werden:**

Wähle 1 der folgenden Effekte. Falls du [SWORDS] kontrollierst, wähle stattdessen 2 Effekte:
• Feinde, gegen die diese Einheit einen erfolgreichen Ansturm durchgeführt hat, können in diesem Zug nicht zum Ziel von befreundeten Befehlen oder Taktikkarten bestimmt werden.
• Der Angreifer verwendet seinen höchsten Angriffswürfelwert.",2021-S03
40817,Balon Graufreud,Annehmbare Opfer,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 andere befreundete Kampfeinheit außer Balon Graufreuds Einheit zum Ziel. Du darfst jene Einheit bis zu 2 **Wunden** erleiden und sie **Panisch** werden lassen. 
Falls du das tust, bestimme 1 andere befreundete Graufreud-Einheit innerhalb **Langer Reichweite** zum Ziel. Sie erhält 1 **Plündermarker** für jede erlittene **Wunde**.",2021-S03
40818,Balon Graufreud,Der Preis des Versagens,"**Sobald eine befreundete Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Alle Ergebnisse des Angriffswurfs dieses Angriffs sind automatische Treffer. Nachdem dieser Angriff abgeschlossen worden ist, falls der Verteidiger nicht vernichtet wurde, wird der Angreifer **Panisch** und **Verwundbar**.",2021-S03
40819,Balon Graufreud,Der alte Weg,"**Sobald eine befreundete Einheit eine Moralprobe ablegt, nachdem die Würfel geworfen worden sind:**

Falls diese Einheit 1 **Plündermarker** hat, darf sie beliebig viele Würfel für diese Probe neu werfen.
Falls diese Einheit 2 Plündermarker hat, besteht sie stattdessen diese Probe./
**Sobald eine befreundete Einheit einen Angriff durchführt, nachdem die Angriffswürfel geworfen worden sind:**

Falls diese Einheit 1 **Plündermarker** hat, wird der Verteidiger **Verwundbar**.
Falls diese Einheit 2 Plündermarker hat, darf sie zudem beliebig viele Angriffswürfel neu werfen.",2021-S03
40820,Euron Graufreud,Hinterhältige Methoden,"**Zu Beginn eines befreundeten Zuges:**

Lege 1 andere Taktikkarte ab. Falls du das tust, nimm 1 Karte vom Ablagestapel deines Gegner und füge sie deiner Hand hinzu. 

Lege jene Karte zurück auf den Ablagestapel deines Gegner, falls sie deine Hand verlässt. 

Ersetze jeden Heerführer-Namen auf jener Karte durch Euron Graufreud.",2021
40821,Euron Graufreud,Raffinierte List,"**Sobald eine befreundete Kampfeinheit aktiviert wird:**

Jene Einheit kann in diesem Zug keine Aktionen durchführen. Stattdessen führt 1 andere befreundete Kampfeinheit 1 Manöver-, Marsch- oder Rückzugsaktion durch. 

Fall das Euron Graufreuds Einheit ist, wird 1 Feind innerhalb **Langer Reichweite** **Verwundbar**, bevor sie diese Aktion durchführt.",2021
40822,Euron Graufreud,Gedankenmanipulation,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 Zone auf der Taktiktafel zum Ziel. 

Sobald jene Zone das nächste Mal in dieser Runde beansprucht wird, nachdem der Effekt der Zone abgehandelt worden ist, darf der Spieler, der die Zone nicht beansprucht hat, sofort den Effekt jener Zone aktivieren.",2021
40823,Erik Eisenmacher,Beständigkeit des Eisens,"**Sobald ein Feind einen Nahkampfangriff durchführt, nachdem die Verteidigungswürfel geworfen worden sind:**

Bestimme den Verteidiger zum Ziel. Er wehrt +1 Treffer ab.
Falls diese Karte eine Graufreud-Einheit zum Ziel hat, nachdem der Angriff abgeschlossen worden ist, lege diese Karte bis zum Ende der Partie an jene Einheit an.
Solange diese Karte an dieser Einheit anliegt, erhält sie die folgenden Effekte basierend auf der Anzahl der Plündermarker *(die Effekte sind kumulativ)*:
• **1+:** Immer wenn diese Einheit angegriffen wird, nachdem der Angriff abgeschlossen worden ist, wird 1 Feind, der mit dieser Einheit im Nahkampf ist, **Geschwächt**.
• **2:** Immer wenn diese Einheit eine Moralprobe besteht, heilt sie 1 **Wunde**. ",2021-S03
40824,Erik Eisenmacher,Gewalt des Stahls,"**Sobald eine befreundete Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Entferne eine beliebige Anzahl an Plündermarkern vom Angreifer.

Wähle für jeden entfernten Marker 1 der folgenden Effekte: 

• Bei diesem Angriff dürfen beliebig viele Angriffswürfel neu geworfen werden. 
• Dieser Angriff erhält **Präzision**. 
• Dieser Angriff erhält **Grausam**. 

*(Die entfernten Marker zählen immer noch für alle Effekte, die während des Angriffs eintreten können.)*",2021
40825,Erik Eisenmacher,Verlockung des Goldes,"**Sobald eine befreundete Einheit eine Moralprobe ablegt, nachdem die Würfel geworfen worden sind:**

Sie darf beliebig viele Würfel für diese Probe neu werfen. Bei Bestehen, falls diese Karte eine Graufreud-Einheit zum Ziel hat, lege diese Karte bis zum Ende der Partie an jene Einheit an. 
Solange diese Karte an dieser Einheit anliegt, erhält sie die folgenden Effekte basierend auf der Anzahl der Plündermarker *(die Effekte sind kumulativ)*:
• **1+:** +1 auf das Ergebnis von Moralproben.
• **2:** Falls diese Einheit einen Plündermarker erhalten würde, heilt sie stattdessen 1 **Wunde**.",2021-S03
40826,Baelor Schwarzfluth – Lord von Schwarzfluth,Peitschenhieb,"**Nachdem ein Feind einen Nahkampfangriff abgeschlossen hat:**

Falls der Verteidiger nicht vernichtet wurde, erleidet der Angreifer 2 **Wunden** für jede vernichtete Schlachtreihe des Verteidigers. Falls der Verteidiger Baelor Schwarzfluths Einheit ist, wird der Angreifer zudem **Panisch**.",2021
40827,Baelor Schwarzfluth – Lord von Schwarzfluth,Groll der Schwarzfluths,"**Zu Beginn eines beliebigen Zuges:**

Lege diese Karte an eine befreundete Kampfeinheit an. Falls diese Einheit Wunden heilt, entferne diese Karte.

Sobald diese Einheit einen Nahkampfangriff durchführt, wähle 1 der folgenden Effekte für jede ihrer vernichteten Schlachtreihen:

• Dieser Angriff erhält +1 auf den Trefferwurf und +1 Angriffswürfel für jede vernichtete Schlachtreihe dieser Einheit.

• Dieser Angriff erhält **Grausam** und, falls der Verteidiger an seiner Panikprobe scheitert, erleidet er +1 **Wunde** für jede vernichtete Schlachtreihe dieser Einheit.",2021
40828,Baelor Schwarzfluth – Lord von Schwarzfluth,Überzeugung der Schwarzfluths,"**Sobald eine befreundete Einheit eine Moralprobe ablegt, nachdem die Würfel geworfen worden sind:**

Diese Einheit erhält +1 auf das Ergebnis der Moralprobe für jede ihrer vernichteten Schlachtreihen und zusätzlich +1 für jede vernichtete Schlachtreihe aller Feinde, mit denen sie im Nahkampf ist.",2021
40829,Dagmer Spaltkinn – Waffenmeister,Gier nach Ruhm,"**Zu Beginn eines beliebigen Zuges:**

Lege diese Karte bis zum Ende der Runde an eine befreundete Kampfeinheit an.

Solange diese Karte an dieser Einheit anliegt, zählt sie, als hätte sie 2 Plündermarker und ihre Nahkampfangriffe erhalten +1 auf den Trefferwurf.

Solange diese Karte an dieser Einheit anliegt, erleidet sie zudem –1 auf das Ergebnis von Verteidigungswürfen.",2021
40830,Dagmer Spaltkinn – Waffenmeister,Koordinationstaktik,"**Zu Beginn eines beliebigen Zuges:**

Bestimme 2 befreundete Infanterie-Einheiten innerhalb **Kurzer Reichweite** zueinander zum Ziel.

Beide Einheiten erhalten bis zum Ende des Zuges alle nicht-angeborenen Fähigkeiten der anderen Einheit.

Du darfst sofort 1 nicht verwendeten „Zu Beginn eines Zuges“-Befehl einer jener Einheiten auslösen.",2021-S02
40831,Dagmer Spaltkinn – Waffenmeister,Wissen mit Eisen bezahlen,"**Zu Beginn eines beliebigen Zuges:**

Du darfst 1 **Plündermarker** von 1 befreundeten Einheit ablegen. Falls du das tust, wähle 1 der folgenden Effekte:
• Schicke 1 Taktikkarte aus deinem Ablagestapel zurück auf deine Hand.
• Schau dir die Taktikkarten auf der Hand deines Gegners an und lege 1 Karte davon ab.",2021-S03
40901,Martell Basisdeck,Überlegene Position,"**Sobald ein Feind eine Ansturmaktion durchführt, bevor jene Aktion abgehandelt wird:**

Falls jener Feind auf die Front einer Einheit einen Ansturm durchführt, erleidet er bei einem Wurf auf die Bewegungsweite des Ansturms von 3 oder weniger einen ungeordneten Ansturm. 

Falls er einen ungeordneten Ansturm erleidet, wird er **Verwundbar**.",2021
40902,Martell Basisdeck,"Ungebeugt, Ungezähmt,
Ungebrochen","**Sobald eine befreundete Einheit eine Panikprobe ablegt, nachdem die Würfel geworfen worden sind:**

Jene Einheit darf beliebig viele Würfel für diese Probe neu werfen. Falls du [SWORDS] kontrollierst,  
besteht sie diese Probe stattdessen.

Bestimme 1 Feind innerhalb **Langer Reichweite** zu dieser Einheit zum Ziel und lege diese Karte an ihn an, bis er von der [SWORDS]-Zone zum Ziel bestimmt wird oder 1 deiner befreundeten Kampfeinheiten vernichtet wird.

Solange diese Karte an jenem Feind anliegt, erhält er –2 auf das Ergebnis von Moralproben.",2021
40903,Martell Basisdeck,Rhoynische Rache,"**Zu Beginn eines beliebigen Zuges:**

Bestimme 1 feindliche Kampfeinheit zum Ziel und lege diese Karte bis zum Ende der Partie an sie an. Sobald eine befreundete Infanterie- oder Kavallerie-Einheit vernichtet wird, lege 1 Befehlsmarker auf diese Karte.

Solange auf dieser Karte ein Befehlsmarker liegt, immer wenn diese Einheit angreift, erleidet sie 1 **Wunde** für jede gewürfelte 1 auf einem Angriffswürfel. Solange auf dieser Karte ein Befehlsmarker liegt und der Gegner dieser Einheit [CROWN] kontrolliert, immer wenn diese Einheit von einer Taktikzone zum Ziel bestimmt wird, bevor der Effekt jener Zone abgehandelt wird, erleidet sie 1 **Wunde**.",2021
40904,Martell Basisdeck,Sand-Diplomatie,"**Zu Beginn einer beliebigen Runde:**

Dein Gegner wählt 1 Taktikzone. Dann wählst du 1 Taktikzone. Sobald 1 jener Zonen zum ersten Mal in dieser Runde beansprucht wird, bevor der Effekt jener Zone abgehandelt wird, verliert die zivile Einheit, die jene Zone beansprucht hat, bis zum Ende der Runde alle Fähigkeiten und der Gegner jenes Spielers darf 1 Kampfeinheit zum Ziel bestimmen. Sie wird **Geschwächt**.",2021
40905,Martell Basisdeck,Steigende Temperaturen,"**Sobald eine feindliche Kampfeinheit aktiviert wird:**

Lege diese Karte an jene Einheit an, bis sie von der [SWORDS]-Zone zum Ziel bestimmt wird.

Solange diese Karte an dieser Einheit anliegt, erleidet sie die folgenden Effekte basierend auf der Spielrunde *(die Effekte sind kumulativ)*:

**2+**: Die Einheit kann nicht zum Ziel von befreundeten Taktikkarten bestimmt werden.
**3+**: Die Angriffe der Einheit erleiden –1 auf den Trefferwurf.
**4+**: Die Einheit kann keine **Wunden** heilen.",2021
40906,Martell Basisdeck,Raffinierte List,"**Sobald eine befreundete Kampfeinheit aktiviert wird:**

Diese Einheit kann in diesem Zug keine Aktionen durchführen. Bestimme stattdessen 1 andere befreundete Kampfeinheit zum Ziel. Sie führt 1 Manöver-, Marsch- oder Rückzugsaktion durch. 

Falls du [SWORDS] kontrollierst, bevor sie diese Aktion durchführt, wird 1 Feind innerhalb **Langer Reichweite** **Verwundbar**.",2021
40907,Martell Basisdeck,Dünentaktik,"**Sobald eine feindliche Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Falls der Verteidiger gleich viele oder mehr vernichtete Schlachtreihen als der Angreifer hat, wird bei diesem Angriff der niedrigste Angriffswürfelwert verwendet.

Falls du [CROWN] kontrollierst, nachdem dieser Angriff abgeschlossen worden ist, wird der Angreifer **Verwundbar** und **Panisch**.",2021
40908,"Oberyn Martell, Prinz von Dorne",Überraschende Erschöpfung,"**Sobald ein Verwundbarer Feind aktiviert wird:**

Lege diese Karte an jenen Feind an, bis der **Verwundbar**-Marker abgelegt wird.

Solange diese Karte an dieser Einheit anliegt, immer wenn sie angreift, erleidet sie –1 auf den Trefferwurf.

Solange diese Karte an dieser Einheit anliegt, immer wenn sie Oberyn Martells Einheit angreift, bevor die Angriffswürfel geworden werden, wird sie **Geschwächt**.",2021
40909,"Oberyn Martell, Prinz von Dorne",Abgefangene Befehle,"**Sobald ein Gegner eine Einheit zum Ziel einer Taktikzone bestimmt:**

Wirf einen Würfel: Bei 3+ muss dein Gegner eine andere Einheit zum Ziel des Effekts jener Taktikzone bestimmen *(falls möglich)*.
Falls du [CROWN] kontrollierst, darfst du diesen Würfel neu werfen.
Falls die neu zum Ziel bestimmte Einheit innerhalb **Langer Reichweite** zu Oberyns Einheit ist, erhält sie einen Zustandsmarker.",2021-S03
40910,"Oberyn Martell, Prinz von Dorne",Die Ruchlosigkeit der Viper,"**Sobald eine feindliche Kampfeinheit aktiviert wird:**

Jener Feind erleidet –2 [MOVEMENT], sobald er in diesem Zug einen Ansturm auf Oberyn Martells Einheit durchführt.

Falls jener Feind in diesem Zug an einem Ansturm scheitert, wird er **Verwundbar**. /
**Zu Beginn eines beliebigen Zuges:**

Wähle 1 der folgenden Effekte:

*• Ziehe 1 Taktikkarte.*

*• Falls Oberyn Martells Einheit im Nahkampf ist, durchsuche dein Taktikdeck oder deinen Ablagestapel nach 1 Heerführer-Taktikkarte und füge sie deiner Hand hinzu.*",2021
40911,"Doran Martell, Lord von Sonnspeer",Trügerische Absichten,"**Sobald eine feindliche zivile Einheit aktiviert wird:**

Falls jene zivile Einheit in diesem Zug eine Zone auf der Taktiktafel beansprucht, nachdem der Effekt jener Zone abgehandelt worden ist, darfst du jene zivile Einheit auf eine beliebige unbeanspruchte Zone bewegen. 

Falls du jene zivile Einheit von der [CROWN]-Zone entfernt hast, bestimme 1 feindliche Kampfeinheit zum Ziel. Sie erhält 1 Zustandsmarker.",2021
40912,"Doran Martell, Lord von Sonnspeer",Friedensverhandlung,"**Sobald eine befreundete Kampfeinheit aktiviert wird:**

Jene Einheit kann in diesem Zug keine Aktionen durchführen. Bestimme 1 Feind innerhalb **Kurzer Reichweite** zum Ziel. Er wird aktiviert, aber führt keine Aktionen durch.

Falls diese Karte Areo Hotahs Einheit zum Ziel hat, darfst du beide Einheiten 2 **Wunden** heilen lassen. ",2021
40913,"Doran Martell, Lord von Sonnspeer",Zeit zu Handeln,"**Sobald eine befreundete zivile Einheit die [CROWN]-Zone beansprucht:**

Ersetze den Effekt jener Zone durch: 

*Jede feindliche Kampfeinheit wird **Verwundbar**.*",2021
40914,"Obara Sand, Älteste Schwester",Ausdauernder Angriff,"**Sobald eine befreundete Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Falls diese Einheit den Zug im Nahkampf mit dem Verteidiger begonnen hat, verwendet sie ihren höchsten Angriffswürfelwert.
Falls diese Karte Obara Sands Einheit zum Ziel hat, darf sie beliebig viele Angriffswürfel neu werfen.",2021-S03
40915,"Obara Sand, Älteste Schwester",Rücksichtslose Schläge,"**Sobald eine befreundete
Einheit einen Nahkampfangriff
durchführt, bevor die
Angriffswürfel geworfen werden:**

Dieser Angriff erhält **Kritischer Treffer**
und **Präzision**. Der Angreifer erleidet
1 **Wunde** für jede gewürfelte 1
auf einem Angriffswürfel.

Falls diese Karte Obaras Sands 
Einheit zum Ziel hat, verwendet
dieser Angriff seinen höchsten
Angriffswürfelwert.",2021
40916,"Obara Sand, Älteste Schwester",Wüstenerfahrung,"**Sobald eine feindliche Einheit eine Aktion abschließt:**

Falls sie jene Aktion innerhalb **Langer Reichweite** zu Obara Sands Einheit beendet, wird sie **Panisch** und **Geschwächt**. /
**Zu Beginn eines beliebigen Zuges:**

Ziehe 1 Taktikkarte.",2021
40917,"Harmen Uller, Lord von Höllhain",Speerwall,"**Sobald auf eine befreundete Einheit ein erfolgreicher Ansturm durchgeführt wird, bevor der Angreifer seinen Nahkampfangriff durchführt:**

Falls jene befreundete Einheit nicht mit einem anderen Feind im Nahkampf ist und der Ansturm auf die Front oder in die Flanke durchgeführt worden ist, führt sie 1 Nahkampfangriffsaktion auf den Angreifer durch, bevor der Angreifer seinen Nahkampfangriff abhandelt.",2021
40918,"Harmen Uller, Lord von Höllhain",Durchhaltevermögen,"**Zu Beginn eines befreundeten Zuges:**

Bestimme 1 befreundete Kampfeinheit zum Ziel und lege diese Karte bis zum Ende der Partie an sie an. Solange diese Karte an dieser Einheit anliegt, erhalten die Nahkampfangriffe dieser Einheit die folgenden Effekte basierend auf der Spielrunde *(die Effekte sind kumulativ)*:
**3+**: Die Einheit darf beliebig viele Fehlschläge neu werfen.
**4+**: **Spaltschlag**
**5+**: **Kritischer Treffer**
**6+**: +2 Angriffswürfel",2021
40919,"Harmen Uller, Lord von Höllhain",Widerwillige Waffenruhe,"**Sobald eine feindliche Einheit eine Moralprobe besteht:**

Bestimme 1 befreundete Kampfeinheit innerhalb **Langer Reichweite** zu jener Einheit zum Ziel. Sie heilt 2 **Wunden**, +1 **Wunde** für jede ihrer vernichteten Schlachtreihen.",2021
40920,"Daemon Sand, Rachsüchtiger Ritter",Durst nach Rache,"**Zu Beginn einer beliebigen Runde:**

Bestimme 1 befreundete Kampfeinheit zum Ziel. Jene Einheit führt 1 Angriffsaktion durch. 

Falls diese Karte Daemon Sands Einheit zum Ziel hat, erhält sie +1 auf den Trefferwurf.

Nachdem jener Angriff abgeschlossen worden ist, darf dein Gegner 1 zivile Einheit aktivieren.",2021
40921,"Daemon Sand, Rachsüchtiger Ritter",Koordinierte Verschwörung,"**Nachdem eine befreundete Einheit einen Nahkampfangriff abgeschlossen hat:**

Bestimme 1 andere befreundete Kampfeinheit innerhalb **Langer Reichweite** zum Angreifer zum Ziel. Jene Einheit führt 1 Manöver- oder Rückzugsaktion durch.",2021
40922,"Daemon Sand, Rachsüchtiger Ritter",Erbärmlicher Versuch,"**Sobald eine befreundete Einheit eine Panikprobe besteht, wenn sie mit einem Nahkampfangriff angegriffen worden ist:**

Bestimme den Angreifer zum Ziel. Er erleidet 2 Treffer für jede verbleibende Schlachtreihe dieser Einheit.

Falls der Verteidiger Daemon Sands Einheit war, wird er zudem **Geschwächt**.",2021
40923,"Gerold Dayn, Dunkelstern",Einsamer Ritter,"**Zu Beginn eines befreundeten Zuges:**

Bestimme Gerold Dayns Einheit zum Ziel. 
Falls keine anderen befreundeten Einheiten innerhalb **Langer Reichweite** zu ihr sind, darf Gerolds Einheit 1 Manöver- oder Marschaktion durchführen. /
**Zu Beginn eines beliebigen Zuges:** 

Ziehe 1 Taktikkarte.",2021-S03
40924,"Gerold Dayn, Dunkelstern",Umsturzversuch,"**Zu Beginn eines feindlichen Zuges:**

Bestimme 1 Zone auf der Taktiktafel zum Ziel.

Bis zum Ende des Zuges, sobald eine feindliche zivile Einheit jene Zone beansprucht, darf Gerold Dayns Einheit 1 Ansturmaktion durchführen. /
**Zu Beginn eines beliebigen Zuges:**

Ziehe 1 Taktikkarte.",2021
